year,end station name,end station latitude,end station longitude,avg trip duration,total trips
2019,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1080.027027027027,3145
2019,Clinton Ave & Myrtle Ave,40.693261,-73.968896,732.9499356499357,7770
2019,Clinton St & 4 Place,40.6783563,-74.00014502,1103.9314386170524,3413
2019,Clinton St & Centre St,40.67434,-74.00194698,1018.5917338709677,992
2019,Clinton St & Grand St,40.71559509,-73.9870295,894.9408023989246,19342
2019,Clinton St & Joralemon St,40.69239502,-73.99337909,647.716105656849,8556
2019,Clinton St & Union St,40.683116399999996,-73.99785267,778.9113220652929,4319
2019,Coffey St & Conover St,40.677236,-74.015665,1392.0843822843822,2145
2019,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1042.7769886363637,2816
2019,Columbia St & Degraw St,40.6859296,-74.00242364,831.3175012906556,3874
2019,Columbia St & Kane St,40.68763155,-74.0016256,1109.5845886442642,3452
2019,Columbia St & Lorraine St,40.6747055,-74.00755720000001,1014.9734042553191,564
2019,Columbia St & Rivington St,40.71739973,-73.98016555,1334.3693298969072,7760
2019,Columbia St & W 9 St,40.6769993,-74.00647134,1584.745871559633,1090
2019,Columbus Ave & W 103 St,40.7969347,-73.9643412291,1587.8511569731081,1599
2019,Columbus Ave & W 72 St,40.7770575,-73.97898475,844.6125536107569,17254
2019,Columbus Ave & W 95 St,40.7919557,-73.968087,921.4250824494162,11219
2019,Columbus Drive,40.71835519823214,-74.03891444206238,2667.3333333333335,3
2019,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,1147.5375683060108,1464
2019,Concord St & Bridge St,40.69766564,-73.98476437,1254.585062240664,3374
2019,Congress St & Clinton St,40.6881529,-73.99520919,689.1482553191489,5875
2019,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,667.486384944161,29012
2019,Court St & Nelson St,40.6763947,-73.99869893,1017.9281618887015,2965
2019,Court St & State St,40.6902375,-73.99203074,722.1736533333333,9375
2019,Crescent St & 30 Ave,40.768692,-73.9249574,937.6151368760064,1863
2019,Crescent St & 34 Ave,40.76108,-73.930562,758.5386869871044,1706
2019,Crescent St & 35 Ave,40.7596276,-73.93214549999999,1234.2651933701657,1267
2019,Crescent St & Broadway,40.7633589,-73.92864709999999,801.6929637526653,2814
2019,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,897.2320819112628,1465
2019,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001,1070.1295336787564,386
2019,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,688.5568316831683,5050
2019,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,1287.2845597618034,2351
2019,DeKalb Ave & Hudson Ave,40.689888,-73.981013,675.4588446290353,10594
2019,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,927.9582152974505,5648
2019,DeKalb Ave & Skillman St,40.6906495,-73.95643107,949.6689976689977,429
2019,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,969.6191335740073,5540
2019,Dean St & 4 Ave,40.68312489,-73.97895137,718.5408616477904,9006
2019,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,959.3838037457135,3791
2019,Dean St & Hoyt St,40.686444200000004,-73.98759104,932.8153166421208,3395
2019,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,718.8919015340706,2803
2019,Degraw St & Smith St,40.6829151,-73.99318208,858.1367286074787,4359
2019,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,762.54921641134,5679
2019,Devoe St & Morgan Ave,40.713811,-73.93515,844.5236686390532,676
2019,Ditmars Blvd & 19 St,40.78145,-73.9183302,1898.0980891719746,2355
2019,Division Av & Hooper St,40.70684203101325,-73.9544353965357,1730.9942972156994,2981
2019,Division Ave & Marcy Ave,40.70708701,-73.95796783,1620.1062079281974,1337
2019,Division St & Bowery,40.71413089,-73.99704679999999,851.4614782336361,12772
2019,Dock 72 Way & Market St,40.69985,-73.97140999999999,708.7690058479532,1368
2019,Douglass St & 3 Ave,40.6802133,-73.98432695,671.3718721461187,5475
2019,Douglass St & 4 Ave,40.67927879999999,-73.98154004,953.1403990024937,4010
2019,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,906.8035171515414,4606
2019,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,635.1242750621375,10863
2019,Driggs Ave & N Henry St,40.72325,-73.94308000000001,822.2341783371743,5641
2019,Duane St & Greenwich St,40.71748752,-74.0104554,929.775962187711,7405
2019,Duffield St & Willoughby St,40.69221589,-73.9842844,890.4292894987094,7361
2019,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,1111.0382106244176,1073
2019,E 10 St & 5 Ave,40.73331967,-73.99510132,719.6427363674792,14194
2019,E 10 St & Avenue A,40.72740794,-73.98142006,829.7865230599282,25347
2019,E 102 St & 1 Ave,40.7869946,-73.94164802,1192.930614087899,6644
2019,E 102 St & Park Ave,40.7904828,-73.95033068,1145.9892336922103,3158
2019,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,961.6175208850757,4429
2019,E 106 St & 1 Ave,40.7892529,-73.93956237,1298.8761829652997,2536
2019,E 106 St & Lexington Ave,40.791976,-73.945993,1307.596497498213,2798
2019,E 106 St & Madison Ave,40.79343370000001,-73.94945003,1159.9462504023174,3107
2019,E 109 St & 3 Ave,40.79329668,-73.9432083,980.0883152173913,2944
2019,E 11 St & 1 Ave,40.72953837,-73.98426726,805.1867762241122,20811
2019,E 11 St & 2 Ave,40.73047309,-73.98672378,783.8008182176657,20288
2019,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,933.630231187373,15269
2019,E 11 St & Broadway,40.73261787,-73.99158043,697.5938824954573,3302
2019,E 110 St & Madison Ave,40.796153499999996,-73.94782145,1751.033408343431,5777
2019,E 114 St & 1 Ave,40.79456629999999,-73.9362541,1058.9622563251762,2411
2019,E 115 St & Lexington Ave,40.797911,-73.9423,2519.9026662383553,3113
2019,E 115 St & Madison Ave,40.7989445,-73.944846,1846.161415414445,2063
2019,E 116 St & 2 Ave,40.796879,-73.93726099999999,1324.132530120482,1743
2019,E 118 St & 1 Ave,40.797470000000004,-73.93504,1400.186173853525,2922
2019,E 118 St & 3 Ave,40.799139000000004,-73.9389152,1220.0314171122996,2992
2019,E 118 St & Madison Ave,40.801486600000004,-73.9442507,932.1274699728788,2581
2019,E 118 St & Park Ave,40.8005385,-73.9419949,1275.5102445472571,1513
2019,E 12 St & 3 Ave,40.73223272,-73.98889957,681.760021166821,15118
2019,E 12 St & 4 Av,40.732690000000005,-73.98974,665.3189508459305,9989
2019,E 123 St & Lexington Ave,40.802926299999996,-73.9379,1468.0872235872237,2442
2019,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,1019.1405622489959,1992
2019,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,758.4330749934479,26709
2019,E 15 St & 3 Ave,40.734232,-73.986923,720.3414245216159,22576
2019,E 16 St & 5 Ave,40.73726186,-73.99238967,681.0152420542132,23094
2019,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,889.2674037674037,14652
2019,E 17 St & Broadway,40.73704984,-73.99009296,706.2148890104922,42031
2019,E 19 St & 3 Ave,40.73624527,-73.98473765,676.390263367917,15036
2019,E 2 St & 2 Ave,40.72502876,-73.99069656,812.7142620140463,18083
2019,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,789.3492673802349,19246
2019,E 2 St & Avenue B,40.72217444,-73.98368779,879.7873128569223,19437
2019,E 2 St & Avenue C,40.720873600000004,-73.98085795,829.1724844313339,12204
2019,E 20 St & 2 Ave,40.73587678,-73.98205027,727.0690881502205,21089
2019,E 20 St & FDR Drive,40.73314259,-73.97573881,711.3886036960986,19480
2019,E 20 St & Park Ave,40.73827428,-73.98751968,680.9889456229931,18997
2019,E 23 St & 1 Ave,40.736502,-73.97809472,716.8255155965019,21383
2019,E 24 St & Park Ave S,40.74096374,-73.98602213,644.747951525167,29046
2019,E 25 St & 1 Ave,40.7381765,-73.97738662,854.5940039226674,14276
2019,E 25 St & 2 Ave,40.73912601,-73.97973776,806.0087602623493,21803
2019,E 27 St & 1 Ave,40.739445,-73.97680600000001,899.4750139586823,14328
2019,E 30 St & Park Ave S,40.74444921,-73.98303529,740.5489090788514,15079
2019,E 31 St & 3 Ave,40.74394314,-73.97966069,734.9030492572322,19185
2019,E 32 St & Park Ave,40.745712100000006,-73.98194829,687.3728157871859,23006
2019,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,711.8836204937037,21997
2019,E 33 St & 5 Ave,40.74765947,-73.98490707,862.2306587884477,18109
2019,E 35 St & 3 Ave,40.746524,-73.977885,662.5256869772999,1674
2019,E 39 St & 2 Ave,40.74780373,-73.97344190000001,869.9107563590902,20797
2019,E 39 St & 3 Ave,40.7489006,-73.97604882,789.714966256451,17633
2019,E 4 St & 2 Ave,40.726280700000004,-73.98978041,797.1407537418946,20511
2019,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,735.5426499670402,15170
2019,E 43 St & 2 Ave,40.75022392,-73.97121414,951.3676960997535,6897
2019,E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,869.8384331116039,13530
2019,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,830.3376132930514,1324
2019,E 45 St & 3 Ave,40.75255434,-73.97282625,894.2154577518786,13042
2019,E 47 St & 1 Ave,40.75206862,-73.96784384,914.1734435408612,7501
2019,E 47 St & 2 Ave,40.75323098,-73.97032517,887.6827517752157,13097
2019,E 47 St & Park Ave,40.75510267,-73.97498696,767.6235580049978,29213
2019,E 48 St & 3 Ave,40.7546011026,-73.971878855,824.0745711402624,9910
2019,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,841.4603022516441,22961
2019,E 5 St & Avenue C,40.72299208,-73.97995466,794.779750376587,9294
2019,E 51 St & 1 Ave,40.75455731,-73.96592976,945.2259642000369,10838
2019,E 51 St & 2 Ave,40.755293,-73.967641,820.7333887043189,1204
2019,E 51 St & Lexington Ave,40.75714758,-73.97207836,952.0633976374606,11767
2019,E 52 St & 2 Ave,40.756014,-73.967416,874.1940274414851,6195
2019,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,852.4979332993602,17661
2019,E 53 St & Madison Ave,40.75971079999999,-73.97402311,786.8600392413342,12232
2019,E 55 St & 2 Ave,40.75797322,-73.96603308,814.2783380837535,9122
2019,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,846.7028701218253,4843
2019,E 55 St & Lexington Ave,40.75968085,-73.97031366,862.5498637602179,5505
2019,E 56 St & 3 Ave,40.75934501,-73.96759673,858.1057925771765,2883
2019,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,1017.1966602057552,6707
2019,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,771.9252056843679,1337
2019,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,955.9382287273629,4031
2019,E 58 St & 3 Ave,40.76095756,-73.96724467,859.1609912536443,17150
2019,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,845.8170912078882,6085
2019,E 59 St & Madison Ave,40.76350532,-73.97109243,852.9600612968106,10441
2019,E 6 St & Avenue B,40.72453734,-73.98185424,746.1380074209447,18057
2019,E 6 St & Avenue D,40.72228087,-73.97668709,1234.4626044039483,10536
2019,E 60 St & York Ave,40.759107,-73.959223,1128.359167809785,4374
2019,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,834.1420321523334,6407
2019,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,1005.2831372549019,3825
2019,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,888.0151064316777,4369
2019,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,751.5542203147353,3495
2019,E 68 St & Madison Ave,40.7691572,-73.96703464,1041.6130403968816,2822
2019,E 7 St & Avenue A,40.72621788,-73.98379855,712.5802447320758,22637
2019,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523,734.7626112759644,337
2019,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,947.7828580793182,6102
2019,E 72 St & York Ave,40.76663814,-73.95348296,822.7919390879748,12083
2019,E 74 St & 1 Ave,40.7689738,-73.95482273,815.4740338164252,9936
2019,E 75 St & 3 Ave,40.77112927,-73.95772297,788.9091055600322,6205
2019,E 76 St & Park Ave,40.773763,-73.96222088,905.1894058198293,5739
2019,E 77 St & 3 Ave,40.77314236,-73.95856158,653.1754359131232,6538
2019,E 78 St & 2 Ave,40.7727966,-73.95577801,819.2125398512221,3764
2019,E 80 St & Park Ave,40.776173,-73.959757,1065.8871595330738,771
2019,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,873.075303883783,6746
2019,E 81 St & 3 Ave,40.77573034,-73.9567526,792.2804054054054,5624
2019,E 81 St & Park Ave,40.77677702,-73.95900970000001,753.8072289156627,1079
2019,E 81 St & York Ave,40.7728384,-73.94989233,886.5793817317108,7149
2019,E 82 St & East End Ave,40.7724607,-73.9468208,884.8312312312312,4995
2019,E 84 St & 1 Ave,40.77565541,-73.95068615,876.8488790800325,8609
2019,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515,914.493237582286,8355
2019,E 84 St & Park Ave,40.77862688,-73.95772073,1045.8160726294552,5948
2019,E 85 St & 3 Ave,40.77801203,-73.95407149,735.2250980392157,3825
2019,E 85 St & York Ave,40.77536905,-73.94803392,908.9578382522039,5218
2019,E 88 St & 1 Ave,40.778301,-73.9488134,973.4950239587173,5426
2019,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,997.7334788029925,3208
2019,E 89 St & 3 Ave,40.7806284,-73.9521667,936.8977635782747,4695
2019,E 89 St & York Ave,40.7779453,-73.94604100000001,868.9851014641664,3893
2019,E 9 St & Avenue C,40.72521311,-73.97768752,809.7835856037673,14865
2019,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,912.7889792645205,8729
2019,E 91 St & Park Ave,40.7835016,-73.955327,1086.303674351585,5552
2019,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,807.3706414119673,4646
2019,E 95 St & 3 Ave,40.7849032,-73.950503,889.2910602910603,962
2019,E 97 St & 3 Ave,40.7859201,-73.94860294,1060.0698947368421,2375
2019,E 97 St & Madison Ave,40.787801,-73.953559,1180.4518542615485,6148
2019,E 98 St & Park Ave,40.788129999999995,-73.95206,793.3432392273403,2019
2019,East End Ave & E 86 St,40.77518615,-73.94446054,1066.2714636140638,3669
2019,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,850.485763424422,5233
2019,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,1284.3606208155813,3286
2019,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,793.6252685861624,2327
2019,Eldert St & Bushwick Ave,40.68652,-73.91320999999999,14619.8,5
2019,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,902.7481146304676,5304
2019,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,1259.9967426710098,307
2019,Essex Light Rail,40.712774200000005,-74.03648570000001,2308.0,1
2019,Evergreen Ave & Noll St,40.70106,-73.93318000000001,1121.0568181818182,176
2019,FDR Drive & E 35 St,40.744219,-73.97121214,969.5927328913921,20063
2019,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,828.0714763977235,5974
2019,Forsyth St & Broome St,40.71893904,-73.99266288,917.6394454616793,19115
2019,Forsyth St & Canal St,40.715815500000005,-73.99422366,1023.584904538155,16813
2019,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,1753.921933085502,4842
2019,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,2074.4858590122412,2369
2019,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,988.2274392274393,3003
2019,Franklin St & Dupont St,40.735640000000004,-73.95866,1040.9779524539877,5216
2019,Franklin St & W Broadway,40.71911552,-74.00666661,959.5698671238748,9332
2019,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,1226.34909978639,6554
2019,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,1118.6757624398074,4984
2019,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,910.7459994180972,6874
2019,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2236.0434977578475,2230
2019,Front St & Gold St,40.70224,-73.982578,1190.0639366428434,5177
2019,Front St & Jay St,40.702461,-73.98684200000001,1161.3766169154228,2010
2019,Front St & Maiden Ln,40.70530954,-74.00612572,1162.622356776898,10735
2019,Front St & Washington St,40.70255088,-73.98940236,1196.4661464491212,12687
2019,Frost St & Debevoise Ave,40.71882,-73.93948,2817.1570247933882,121
2019,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,1308.1811974789916,1904
2019,Frost St & Meeker Ave,40.71784798417728,-73.94752018153667,289.7,10
2019,Frost St & Meeker St,40.71764,-73.94882,558.2614107883818,241
2019,Fulton St & Adams St,40.692418292578466,-73.98949474096298,948.779125992154,10961
2019,Fulton St & Broadway,40.711065999999995,-74.009447,1015.4912153595363,16563
2019,Fulton St & Clermont Ave,40.68415748,-73.96922273,998.2709341272795,2687
2019,Fulton St & Grand Ave,40.68223166,-73.9614583,1046.646770237122,2446
2019,Fulton St & Irving Pl,40.68186,-73.95943199999999,1745.0088235294118,1360
2019,Fulton St & Rockwell Pl,40.688226,-73.979382,688.331569664903,2268
2019,Fulton St & Rockwell Pl,40.68841,-73.979458,1534.673076923077,2860
2019,Fulton St & Utica Ave,40.6794268,-73.92989109999999,7136.162030075188,2660
2019,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,877.8962280857093,5647
2019,Fulton St & William St,40.70955958,-74.00653609,1029.551745974308,11054
2019,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,797.2064300066979,22395
2019,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,776.1764870931538,3564
2019,George St & Wilson Ave,40.702996999999996,-73.92997,1487.480558325025,1003
2019,Gold St & Frankfort St,40.710699946313866,-74.00354146957396,757.113309352518,556
2019,Graham Ave & Conselyea St,40.715143,-73.944507,740.1910578747628,8432
2019,Graham Ave & Grand St,40.711863,-73.944024,1213.8362312980187,4946
2019,Graham Ave & Herbert St,40.71929301,-73.94500379,917.9532560926888,2503
2019,Graham Ave & Withers St,40.7169811,-73.94485918,701.1435748281333,3782
2019,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,1314.5109257204087,26131
2019,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,1274.9102056962026,7584
2019,Grand Ave & Bergen St,40.678045000000004,-73.962408,780.3136954858454,3921
2019,Grand St & Elizabeth St,40.718821999999996,-73.99596,888.5744719394224,27601
2019,Grand St & Greene St,40.72165481,-74.00234737,856.2472431804991,1723
2019,Grand St & Havemeyer St,40.71286844,-73.95698119,1004.9230559345157,7330
2019,Great Jones St,40.72743423,-73.99379025,700.5581775614107,26909
2019,Green St & McGuinness Blvd,40.733959999999996,-73.95204,1986.7276595744681,235
2019,Greene Av & Myrtle Av,40.698568,-73.918877,2024.6841046277666,1491
2019,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,1585.1699174793698,2666
2019,Greene Ave & Throop Ave,40.6894932,-73.942061,944.6460176991151,2260
2019,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,939.1167145175384,8011
2019,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,705.4385663574946,17466
2019,Greenwich Ave & Charles St,40.735238,-74.000271,721.1553542623154,16118
2019,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,917.8340718393514,21214
2019,Grove St & Broadway,40.69047,-73.923511,6088.153846153846,13
2019,Grove St PATH,40.71958611647166,-74.0431174635887,3646.0,3
2019,Halsey St & Broadway,40.68565,-73.91564,1770.8666666666666,15
2019,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,2381.8583363603343,2753
2019,Hancock St & Bedford Ave,40.68216564,-73.95399026,1051.2632922160783,2351
2019,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844,422629.0,4
2019,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,784.7063847092314,14754
2019,Harborside,40.71925170000001,-74.034234,4309.333333333333,3
2019,Harrison Pl & Porter Ave,40.70686,-73.92851,1496.8060606060606,165
2019,Harrison St & Hudson St,40.71870987,-74.0090009,833.3524087143295,6518
2019,Hart St & Wyckoff Ave,40.704876,-73.919911,3170.466092572659,929
2019,Heights Elevator,40.748715945380226,-74.04044330120088,12915.0,1
2019,Henry St & Atlantic Ave,40.69089272,-73.99612349,1300.6525637433456,7138
2019,Henry St & Bay St,40.672505799999996,-74.00494695,885.2283849918434,1226
2019,Henry St & Degraw St,40.684751399999996,-73.99917254,622.9290172998038,5607
2019,Henry St & Grand St,40.714215,-73.981346,928.5456411364373,9257
2019,Henry St & Middagh St,40.7003,-73.99158100000001,1260.0930550803969,2923
2019,Henry St & Poplar St,40.700469,-73.991454,1138.4221105527638,1791
2019,Henry St & W 9 St,40.6763744,-74.00324957,3429.729498164015,817
2019,Hicks St & Montague St,40.69512845,-73.99595065,936.2176615304934,7723
2019,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,8584.0,1
2019,Hope St & Union Ave,40.71167351,-73.95141312,854.3244310998736,6328
2019,Howard St & Centre St,40.71910537,-73.99973337,872.709415376743,15634
2019,Hudson St & Reade St,40.71625008,-74.0091059,1020.8034026465028,11109
2019,Humboldt St & Varet St,40.7031724,-73.940636,2057.303647560398,2111
2019,Huron St & Franklin St,40.732659999999996,-73.95826,827.3125557869681,6722
2019,India St & Manhattan Ave,40.73232194,-73.9550858,755.3409992069786,5044
2019,India St & West St,40.73181401720966,-73.95995020866394,793.1850919163938,3971
2019,Irving Ave & DeKalb Ave,40.7027,-73.92095,1544.5922974767595,753
2019,Irving Ave & Halsey St,40.69467,-73.90663,1442.7738095238096,84
2019,Irving Ave & Harman St,40.70108,-73.9179,1217.9782608695652,138
2019,Irving Ave & Jefferson St,40.70538,-73.92535,1687.7472324723246,1084
2019,Irving Ave & Palmetto St,40.698,-73.9127,816.0188679245283,53
2019,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1117.1592642440555,2229
2019,Jackson St & Leonard St,40.716380319735606,-73.94821286201476,797.8339222614841,1415
2019,Jay St & Tech Pl,40.695065,-73.987167,1396.9708037687565,8597
2019,Jay St & York St,40.70140317257725,-73.98672670125961,1241.1107529654462,15512
2019,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999,1599.2967032967033,273
2019,Jersey & 3rd,40.723331586464354,-74.04595255851744,1076.0,1
2019,John St & William St,40.70862144,-74.00722156,969.5292117854444,7942
2019,Johnson St & Gold St,40.69474881,-73.98362464,1086.3964015151514,5280
2019,Journal Square,40.733670000000004,-74.0625,4851.0,1
2019,Kane St & Clinton St,40.686175799999994,-73.99645295,806.2795537438318,4661
2019,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,999.6403205990756,17093
2019,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,1119.105378846651,7734
2019,Kent St & McGuinness Blvd,40.73124,-73.95161,923.0645161290323,279
2019,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173,1098.5897435897436,468
2019,Kingston Ave & Herkimer St,40.67890679,-73.94142771,5161.533096926714,2538
2019,Knickerbocker Ave & Cooper St,40.69081,-73.90448,1532.5,6
2019,Knickerbocker Ave & George St,40.704425,-73.92836,953.895724713243,959
2019,Knickerbocker Ave & Halsey St,40.693000000000005,-73.90824,2097.0,1
2019,Knickerbocker Ave & Thames St,40.70539,-73.92976,1039.6954087346026,893
2019,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,1253.246194824962,2628
2019,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,823.045609680422,3223
2019,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,838.2348527385024,19591
2019,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1561.9226436349982,5326
2019,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,802.5608624454148,7328
2019,Lafayette Ave & St James Pl,40.68851534,-73.9647628,772.8126308443824,5732
2019,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,661.3960238568588,32695
2019,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,882.9394783993629,15069
2019,Lafayette St & Jersey St,40.72456089,-73.99565293,903.5461350691619,6145
2019,Laight St & Hudson St,40.72185379,-74.00771779,913.9892748892515,4289
2019,Lawrence St & Willoughby St,40.69236178,-73.98631746,984.6295305007249,8967
2019,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,1768.8120728929384,2634
2019,Lenox Ave & W 111 St,40.7987859,-73.9523,1440.6510699001426,10515
2019,Lenox Ave & W 115 St,40.8011939,-73.9500739,1238.6158333333333,3600
2019,Lenox Ave & W 117 St,40.8025566,-73.9490782,1282.408710503843,5855
2019,Lenox Ave & W 126 St,40.808442,-73.94520870000001,1229.805693069307,5656
2019,Lenox Ave & W 130 St,40.8107922,-73.9430681,1719.0021526418786,5110
2019,Leonard St & Boerum St,40.70583339,-73.94644578,1764.5271523178808,2265
2019,Leonard St & Church St,40.717571,-74.005549,820.4601441594234,9434
2019,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,875.1581618268959,3547
2019,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,633.8471173920026,6227
2019,Lewis Ave & Decatur St,40.6814598,-73.934903,3771.983142685129,1661
2019,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3740.858732876712,2336
2019,Lewis Ave & Madison St,40.686312,-73.935775,1684.8510765550238,3344
2019,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1367.9802631578948,3800
2019,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,1734.78882798225,3831
2019,Lexington Ave & E 120 St,40.8013066,-73.93981670000001,2450.83654375344,1817
2019,Lexington Ave & E 127 St,40.805726,-73.936322,4344.0908574673485,1761
2019,Lexington Ave & E 26 St,40.741459000000006,-73.983293,712.0788714667785,19069
2019,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,951.9182110682111,15540
2019,Lexington Ave & E 36 St,40.747573958954796,-73.97880077362059,839.7460427498555,8655
2019,Lexington Ave & E 63 St,40.76440023,-73.96648977,802.6319620253165,6320
2019,Liberty Light Rail,40.711242299999995,-74.0557013,2000.0,1
2019,Liberty St & Broadway,40.70905623,-74.01043382,1017.0249342187695,15962
2019,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,921.6664254703328,1382
2019,Linden St & Knickerbocker Ave,40.697140000000005,-73.91566,1111.0,50
2019,Lispenard St & Broadway,40.71939226,-74.00247214,903.3463566634707,16688
2019,Little West St & 1 Pl,40.70569254,-74.01677685,1138.1524138321354,17669
2019,Lorimer St & Broadway,40.70411791,-73.94818595,1658.1456310679612,2163
2019,MacDougal St & Prince St,40.72710258,-74.00297088,825.3258936206602,23388
2019,MacDougal St & Washington Sq,40.73226398,-73.99852205,811.0790188972302,15452
2019,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,1549.884595831215,5901
2019,Madison Ave & E 120 St,40.80295,-73.942954,828.3688254665203,1822
2019,Madison Ave & E 82 St,40.7781314,-73.96069399,1432.2994601889338,7410
2019,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,742.3245317084179,4431
2019,Madison St & Clinton St,40.71269042,-73.98776323,1194.046673412598,7906
2019,Madison St & Evergreen Ave,40.69122,-73.91693000000001,1187.6666666666667,3
2019,Madison St & Montgomery St,40.713126,-73.984844,1023.3267105079054,7147
2019,Maiden Ln & Pearl St,40.70706456,-74.00731853,929.6964668698498,8859
2019,Manila & 1st,40.72165072487999,-74.04288411140442,1904.0,1
2019,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2559.4653828519026,2181
